Review_ID,Date,Review_Text,Rating,Sentiment_Label
REV_2721,2025-06-28,The ac was old and the price was dirty,2,Negative
REV_2722,2025-01-02,The check-in was broken and the bathroom was slow,1,Negative
REV_2723,2025-05-23,The ac was old and the carpet was slow,1,Negative
REV_2724,2025-01-06,The room was great,5,Positive
REV_2725,2025-02-06,The bed was great,4,Positive
REV_2726,2025-01-07,The bed was friendly. the location was excellent,5,Positive
REV_2727,2025-01-23,The ac was rude and the check-in was expensive,2,Negative
REV_2728,2025-06-24,The staff was friendly but the staff was comfortable,4,Positive
REV_2729,2025-03-09,The price was expensive and the carpet was loud,2,Negative
REV_2730,2025-06-27,The ac was old and the noise was dirty,1,Negative
REV_2731,2025-01-02,The view was friendly,4,Positive
REV_2732,2025-05-21,The bed was great. the wifi was amazing,5,Positive
REV_2733,2025-04-30,The carpet was slow but the breakfast was fast,3,Neutral
REV_2734,2025-01-04,The wifi was comfortable,4,Positive
REV_2735,2025-04-03,The ac was dirty and the bathroom was loud,2,Negative
REV_2736,2025-05-18,The pool was excellent,4,Positive
REV_2737,2025-05-19,"The pool was clean. However, the view was amazing",4,Positive
REV_2738,2025-03-29,The check-in was old and the bathroom was expensive,2,Negative
REV_2739,2025-06-10,The location was delicious but the staff was excellent,4,Positive
REV_2740,2025-05-01,The price was smelly and the bathroom was smelly,1,Negative
REV_2741,2025-02-25,The location was comfortable. the wifi was great,5,Positive
REV_2742,2025-05-25,The breakfast was great. the wifi was great,4,Positive
REV_2743,2025-04-14,The staff was friendly,5,Positive
REV_2744,2025-06-05,"The room was delicious. However, the staff was fast",4,Positive
REV_2745,2025-01-11,The check-in was expensive and the noise was old,1,Negative
REV_2746,2025-06-06,The staff was amazing but the location was delicious,5,Positive
REV_2747,2025-04-28,The view was fast,5,Positive
REV_2748,2025-03-31,The check-in was expensive and the ac was slow,2,Negative
REV_2749,2025-01-13,The pool was great,4,Positive
REV_2750,2025-04-11,The carpet was smelly and the carpet was broken,1,Negative
REV_2751,2025-04-03,The price was loud and the check-in was slow,2,Negative
REV_2752,2025-05-14,The pool was amazing and the room was comfortable,4,Positive
REV_2753,2025-02-14,The pool was fast and the wifi was clean,4,Positive
REV_2754,2025-05-08,The carpet was loud but the room was fast,3,Neutral
REV_2755,2025-02-08,The staff was fast but the room was clean,4,Positive
REV_2756,2025-04-23,The location was great but the room was comfortable,5,Positive
REV_2757,2025-02-04,The location was friendly but the view was comfortable,5,Positive
REV_2758,2025-04-29,The carpet was expensive but the room was amazing,3,Neutral
REV_2759,2025-03-18,The carpet was expensive and the elevator was smelly,1,Negative
REV_2760,2025-03-09,The carpet was rude but the location was amazing,3,Neutral
REV_2761,2025-04-25,The wifi was great,4,Positive
REV_2762,2025-04-26,The elevator was slow and the check-in was old,1,Negative
REV_2763,2025-04-14,The view was comfortable but the view was delicious,4,Positive
REV_2764,2025-06-09,The bathroom was slow and the check-in was broken,2,Negative
REV_2765,2025-01-05,The room was clean and the pool was clean,5,Positive
REV_2766,2025-05-31,The staff was amazing. the location was clean,5,Positive
REV_2767,2025-01-09,The price was slow and the ac was slow,1,Negative
REV_2768,2025-03-30,The pool was great,4,Positive
REV_2769,2025-01-01,The location was clean,5,Positive
REV_2770,2025-04-11,The noise was broken and the noise was rude,1,Negative
REV_2771,2025-05-23,The room was friendly,4,Positive
REV_2772,2025-02-01,The ac was dirty and the check-in was rude,2,Negative
REV_2773,2025-03-08,The breakfast was amazing,4,Positive
REV_2774,2025-02-16,The ac was smelly but the pool was great,3,Neutral
REV_2775,2025-04-09,The room was delicious but the wifi was fast,5,Positive
REV_2776,2025-03-21,The bathroom was rude but the view was amazing,3,Neutral
REV_2777,2025-04-27,The room was delicious. the room was friendly,5,Positive
REV_2778,2025-04-26,The bed was excellent,4,Positive
REV_2779,2025-06-20,The room was great,5,Positive
REV_2780,2025-03-13,The location was fast,5,Positive
REV_2781,2025-06-05,The view was comfortable,4,Positive
REV_2782,2025-04-30,The breakfast was comfortable,5,Positive
REV_2783,2025-04-19,The check-in was loud and the price was dirty,2,Negative
REV_2784,2025-02-13,The staff was comfortable but the room was great,5,Positive
REV_2785,2025-03-10,"The view was delicious. However, the bed was great",4,Positive
REV_2786,2025-02-24,The ac was broken but the view was amazing,3,Neutral
REV_2787,2025-05-21,The bathroom was expensive and the check-in was old,2,Negative
REV_2788,2025-06-11,The bed was excellent,5,Positive
REV_2789,2025-05-10,The check-in was rude and the ac was dirty,1,Negative
REV_2790,2025-06-29,The price was broken and the price was broken,1,Negative
REV_2791,2025-02-19,"The pool was fast. However, the breakfast was clean",4,Positive
REV_2792,2025-06-16,The ac was loud and the bathroom was old,1,Negative
REV_2793,2025-04-05,The bathroom was dirty and the noise was old,2,Negative
REV_2794,2025-04-18,The check-in was old and the price was broken,2,Negative
REV_2795,2025-04-19,The bed was amazing,5,Positive
REV_2796,2025-03-18,The noise was old and the bathroom was rude,1,Negative
REV_2797,2025-05-17,The view was delicious,4,Positive
REV_2798,2025-04-02,The bed was amazing,4,Positive
REV_2799,2025-04-23,The elevator was expensive and the check-in was rude,2,Negative
REV_2800,2025-06-02,The bathroom was loud and the carpet was expensive,2,Negative
REV_2801,2025-06-12,The carpet was old and the elevator was rude,1,Negative
REV_2802,2025-04-25,The price was loud and the carpet was slow,2,Negative
REV_2803,2025-06-12,The wifi was excellent,5,Positive
REV_2804,2025-04-16,The bed was fast,4,Positive
REV_2805,2025-05-22,The elevator was slow and the ac was dirty,2,Negative
REV_2806,2025-04-17,The view was excellent,4,Positive
REV_2807,2025-06-04,The room was comfortable,4,Positive
REV_2808,2025-02-10,The location was comfortable,4,Positive
REV_2809,2025-02-26,The noise was smelly but the wifi was excellent,3,Neutral
REV_2810,2025-06-21,The location was delicious,4,Positive
REV_2811,2025-04-23,The view was amazing and the pool was amazing,4,Positive
REV_2812,2025-04-14,The staff was fast. the bed was great,5,Positive
REV_2813,2025-05-08,The carpet was broken and the carpet was rude,1,Negative
REV_2814,2025-03-13,"The pool was fast. However, the pool was great",5,Positive
REV_2815,2025-03-04,The staff was fast but the breakfast was clean,4,Positive
REV_2816,2025-02-26,The location was amazing and the breakfast was amazing,4,Positive
REV_2817,2025-02-05,The noise was old and the noise was loud,1,Negative
REV_2818,2025-03-22,The view was clean,5,Positive
REV_2819,2025-02-21,The pool was friendly,4,Positive
REV_2820,2025-05-09,The staff was friendly and the view was comfortable,5,Positive
REV_2821,2025-02-28,The breakfast was friendly but the view was comfortable,4,Positive
REV_2822,2025-05-29,The ac was expensive but the room was fast,3,Neutral
REV_2823,2025-06-21,The pool was excellent,5,Positive
REV_2824,2025-02-01,"The staff was comfortable. However, the bed was fast",4,Positive
REV_2825,2025-05-20,The location was excellent. the breakfast was amazing,5,Positive
REV_2826,2025-04-14,The carpet was rude but the staff was great,3,Neutral
REV_2827,2025-02-09,The ac was old and the carpet was dirty,1,Negative
REV_2828,2025-06-22,The noise was old and the ac was loud,2,Negative
REV_2829,2025-02-17,"The bed was clean. However, the location was comfortable",4,Positive
REV_2830,2025-04-08,The view was clean,4,Positive
REV_2831,2025-06-26,The location was delicious but the room was great,5,Positive
REV_2832,2025-04-29,The bathroom was rude and the ac was smelly,2,Negative
REV_2833,2025-06-09,The wifi was great,4,Positive
REV_2834,2025-04-03,The ac was slow and the check-in was loud,2,Negative
REV_2835,2025-03-05,"The staff was excellent. However, the bed was excellent",4,Positive
REV_2836,2025-03-24,The staff was excellent but the wifi was friendly,4,Positive
REV_2837,2025-01-24,"The bed was excellent. However, the bed was fast",4,Positive
REV_2838,2025-04-23,The view was delicious,5,Positive
REV_2839,2025-04-13,The price was dirty but the bed was delicious,3,Neutral
REV_2840,2025-05-24,The price was loud and the carpet was broken,2,Negative
REV_2841,2025-05-06,The pool was delicious. the staff was clean,4,Positive
REV_2842,2025-04-07,The location was excellent,5,Positive
REV_2843,2025-01-11,The breakfast was excellent,4,Positive
REV_2844,2025-02-18,The bed was amazing. the view was clean,5,Positive
REV_2845,2025-06-01,The view was excellent but the staff was comfortable,4,Positive
REV_2846,2025-06-27,The room was amazing,5,Positive
REV_2847,2025-02-18,The check-in was rude but the bed was amazing,3,Neutral
REV_2848,2025-01-27,The bed was excellent. the view was great,4,Positive
REV_2849,2025-04-12,The pool was delicious,4,Positive
REV_2850,2025-04-08,The breakfast was excellent,5,Positive
REV_2851,2025-06-07,The price was rude and the noise was smelly,2,Negative
REV_2852,2025-06-20,The price was smelly and the ac was expensive,1,Negative
REV_2853,2025-04-06,The pool was great. the pool was delicious,5,Positive
REV_2854,2025-02-05,The location was excellent. the bed was great,4,Positive
REV_2855,2025-01-03,The price was smelly and the elevator was rude,1,Negative
REV_2856,2025-06-03,The carpet was slow and the carpet was loud,2,Negative
REV_2857,2025-01-30,The room was comfortable and the view was great,4,Positive
REV_2858,2025-05-15,The elevator was smelly but the breakfast was excellent,3,Neutral
REV_2859,2025-03-23,The breakfast was excellent and the location was amazing,4,Positive
REV_2860,2025-06-08,The room was amazing but the room was excellent,5,Positive
REV_2861,2025-05-09,"The view was fast. However, the location was clean",4,Positive
REV_2862,2025-02-03,The view was delicious,5,Positive
REV_2863,2025-01-29,"The room was amazing. However, the room was amazing",5,Positive
REV_2864,2025-05-11,The price was old and the noise was dirty,2,Negative
REV_2865,2025-01-27,The breakfast was friendly,5,Positive
REV_2866,2025-03-03,"The location was fast. However, the view was delicious",5,Positive
REV_2867,2025-05-25,The check-in was expensive and the elevator was slow,2,Negative
REV_2868,2025-02-18,The breakfast was comfortable,5,Positive
REV_2869,2025-02-10,The view was excellent,4,Positive
REV_2870,2025-03-05,The breakfast was delicious,5,Positive
REV_2871,2025-04-05,The staff was clean,5,Positive
REV_2872,2025-06-28,The room was fast but the view was clean,5,Positive
REV_2873,2025-05-29,The staff was friendly,5,Positive
REV_2874,2025-03-29,The view was delicious. the wifi was excellent,5,Positive
REV_2875,2025-02-26,"The view was clean. However, the pool was friendly",4,Positive
REV_2876,2025-04-15,The location was delicious,5,Positive
REV_2877,2025-04-25,The wifi was clean,4,Positive
REV_2878,2025-03-08,The breakfast was comfortable,5,Positive
REV_2879,2025-02-11,The noise was rude but the pool was clean,3,Neutral
REV_2880,2025-06-03,The ac was expensive and the price was broken,1,Negative
REV_2881,2025-05-22,The pool was friendly and the view was clean,5,Positive
REV_2882,2025-02-16,The price was broken and the bathroom was slow,1,Negative
REV_2883,2025-01-12,The pool was friendly,5,Positive
REV_2884,2025-06-02,The price was expensive and the elevator was slow,2,Negative
REV_2885,2025-03-30,The pool was great but the staff was excellent,4,Positive
REV_2886,2025-02-01,The room was great and the view was excellent,5,Positive
REV_2887,2025-03-29,The price was broken and the bathroom was broken,1,Negative
REV_2888,2025-06-08,The ac was smelly but the room was clean,3,Neutral
REV_2889,2025-03-19,The noise was dirty and the check-in was smelly,1,Negative
REV_2890,2025-01-16,The noise was smelly and the ac was expensive,2,Negative
REV_2891,2025-06-27,The wifi was great,4,Positive
REV_2892,2025-02-25,The bed was great,4,Positive
REV_2893,2025-06-11,The staff was great. the wifi was excellent,5,Positive
REV_2894,2025-04-15,The breakfast was excellent but the staff was comfortable,4,Positive
REV_2895,2025-05-03,The view was comfortable,5,Positive
REV_2896,2025-04-08,The ac was dirty but the location was clean,3,Neutral
REV_2897,2025-01-09,The pool was fast,4,Positive
REV_2898,2025-04-12,The breakfast was great,4,Positive
REV_2899,2025-01-14,The noise was broken and the ac was smelly,1,Negative
REV_2900,2025-03-27,The carpet was old and the check-in was loud,1,Negative
REV_2901,2025-05-03,The noise was broken and the price was loud,1,Negative
REV_2902,2025-04-06,The bathroom was loud and the bathroom was smelly,2,Negative
REV_2903,2025-03-06,The noise was rude and the noise was expensive,1,Negative
REV_2904,2025-01-31,The staff was delicious but the staff was amazing,5,Positive
REV_2905,2025-03-09,The view was fast,5,Positive
REV_2906,2025-03-15,The wifi was friendly,4,Positive
REV_2907,2025-06-16,The elevator was smelly and the price was loud,2,Negative
REV_2908,2025-05-15,The location was amazing but the location was clean,5,Positive
REV_2909,2025-02-07,The check-in was old and the price was slow,2,Negative
REV_2910,2025-06-06,The room was amazing,4,Positive
REV_2911,2025-04-14,The wifi was clean,5,Positive
REV_2912,2025-06-27,"The view was delicious. However, the wifi was delicious",5,Positive
REV_2913,2025-05-13,The room was friendly,4,Positive
REV_2914,2025-02-19,The breakfast was delicious. the breakfast was great,5,Positive
REV_2915,2025-06-18,The carpet was smelly and the carpet was smelly,2,Negative
REV_2916,2025-04-21,The view was fast and the staff was great,5,Positive
REV_2917,2025-01-12,The bed was excellent,4,Positive
REV_2918,2025-02-04,The price was slow and the ac was old,2,Negative
REV_2919,2025-03-16,The room was friendly,5,Positive
REV_2920,2025-05-18,The location was clean but the view was fast,5,Positive
REV_2921,2025-06-11,The pool was comfortable,4,Positive
REV_2922,2025-05-02,The elevator was expensive but the bed was friendly,3,Neutral
REV_2923,2025-04-25,The location was delicious,4,Positive
REV_2924,2025-02-06,The price was broken and the check-in was smelly,1,Negative
REV_2925,2025-01-26,The elevator was rude and the price was dirty,2,Negative
REV_2926,2025-06-15,The carpet was expensive and the elevator was slow,2,Negative
